DATE,HOUR,AVG_MIN_SPEED,AVG_MAX_SPEED,AVG_AVG_SPEED,AVG_VEHICLE_COUNT,ACCIDENT_COUNT,ACCIDENT_CLASS
2024-01-04,12,24.588087248322147,94.6119966442953,54.32214765100671,71.52013422818791,1,1
2024-01-04,13,24.77257383966245,94.1928270042194,54.40379746835443,68.17721518987342,2,1
2024-01-04,14,24.86161658908168,92.01354210749048,53.35717308506136,58.984341938214136,5,1
2024-01-04,15,28.535729753139886,86.34690342139454,52.98830662624513,27.53876136855781,5,1
2024-01-04,16,25.81465700894759,90.34725181082231,52.83638687686408,44.911376224968045,3,1
2024-01-04,17,24.794555508294344,90.18290089323692,52.285835814547,55.34836239897916,1,1
2024-01-04,18,24.000423908435778,89.61169987282747,51.11572700296736,62.50275540483256,0,0
2024-01-04,19,24.46528365791702,91.5965283657917,52.54487722269264,66.92421676545301,1,1
2024-01-04,20,24.378389830508475,97.28601694915254,55.12457627118644,70.9135593220339,2,1
2024-01-04,21,24.577393504850274,97.98312948123154,56.672290172922814,71.67692956558415,1,1
2024-01-04,22,25.182469447956173,98.39865149599665,57.22250316055626,69.62621154656553,4,1
2024-01-04,23,25.545301306363253,100.26970080067426,58.49262536873157,66.79983143699958,0,0
2024-01-05,0,26.43864118895966,101.33715498938427,59.39150743099788,59.542250530785566,1,1
2024-01-05,1,27.57013769363167,99.70955249569708,59.17641996557659,41.22160068846816,0,0
2024-01-05,2,28.665941713788605,97.3005654632449,58.81992170508917,30.34667246628969,1,1
2024-01-05,3,29.211868131868133,96.7978021978022,58.70417582417583,26.07692307692308,0,0
2024-01-05,4,29.19026933101651,98.97306689834926,59.912684622067765,31.70894874022589,0,0
2024-01-05,5,26.19398559932232,101.44557390936043,58.92460821685727,69.49428208386277,0,0
2024-01-05,6,23.82559598494354,103.33291509828524,58.136344625679634,142.9861982434128,1,1
2024-01-05,7,23.38309503784693,98.17073170731707,55.69512195121951,119.02943650126156,1,1
2024-01-05,8,26.303365999147847,90.69237324243716,53.72305070302514,43.962505325948015,3,1
2024-01-05,9,23.89894736842105,94.71452631578948,53.99284210526316,66.16842105263157,0,0
2024-01-05,10,24.901089689857503,94.29253981559094,54.411148365465216,71.19907795473596,4,1
2024-01-05,11,25.458368376787217,92.9394449116905,54.27333894028595,58.62615643397813,2,1
2024-01-05,12,25.03305439330544,94.5602510460251,54.46820083682008,69.34769874476987,0,0
2024-01-05,13,24.158071278826,97.26037735849056,55.39496855345912,81.68679245283019,5,1
2024-01-05,14,24.9743265993266,92.28745791245792,53.6010101010101,64.66877104377105,6,1
2024-01-05,15,26.586882453151617,88.3905451448041,52.35519591141397,42.3675468483816,2,1
2024-01-05,16,24.604377104377104,91.71380471380472,52.30723905723906,60.70875420875421,2,1
2024-01-05,17,23.939226519337016,90.75945601359966,51.88185295367616,64.59966000849978,1,1
2024-01-05,18,22.86635944700461,91.16003351487224,50.54754922496858,83.55341432760788,0,0
2024-01-05,19,22.083508182962653,96.25891733109526,52.51531682752832,103.19135543432648,0,0
2024-01-05,20,23.438150770512287,100.7109537692628,56.04914618908788,100.22698875468556,1,1
2024-01-05,21,23.76751993285774,101.3583718002518,57.09525807805287,91.69324381032312,0,0
2024-01-05,22,24.13369886123998,100.95234078447912,57.500632644453816,78.89962041332771,0,0
2024-01-05,23,24.724297104490137,102.3583718002518,58.62064624422996,81.64960134284516,1,1
2024-01-06,0,25.307954062101235,102.46108039132284,59.1522756273926,64.60527435133986,3,1
2024-01-06,1,26.88568972926515,101.5208422862054,59.310700472711645,46.54533734422002,2,1
2024-01-06,2,29.372183708838826,102.66291161178508,60.472703639514734,32.36871750433276,0,0
2024-01-06,3,30.362666666666662,99.72711111111111,60.37022222222223,25.79111111111111,0,0
2024-01-06,4,29.10610789121712,98.37271511368702,59.76192599197503,29.347748551047705,2,1
2024-01-06,5,27.20952380952381,100.37489177489178,58.92943722943723,49.82857142857143,0,0
2024-01-06,6,26.14309978768577,98.49469214437369,58.447983014862,61.43524416135881,0,0
2024-01-06,7,23.75198661647846,101.82015892931828,58.465495608532,107.1396905060644,0,0
2024-01-06,8,23.833403097530347,101.79866052741733,57.9321892005023,90.61322729175389,0,0
2024-01-06,9,23.667642140468228,99.688127090301,56.48829431438127,82.28428093645485,1,1
2024-01-06,10,23.3049853372434,98.52827817343946,55.5546711353163,78.69333891914538,1,1
2024-01-06,11,24.002514668901927,97.49455155071249,55.28164291701593,73.50251466890192,0,0
2024-01-06,12,22.74376039933444,97.55074875207988,54.09359400998336,88.08361064891847,3,1
2024-01-06,13,21.769358867610325,98.37635303913406,53.2751873438801,103.18859283930058,3,1
2024-01-06,14,21.80292275574113,96.90647181628393,52.66054279749478,96.06764091858038,4,1
2024-01-06,15,22.35919899874844,96.79641218189404,52.90404672507301,93.97747183979976,4,1
2024-01-06,16,22.478785357737102,97.58901830282862,53.62354409317803,94.70507487520798,3,1
2024-01-06,17,21.992073425114725,99.07259073842305,54.33959115561118,101.61535252398832,2,1
2024-01-06,18,22.29504785684561,99.33583021223473,54.41115272575946,98.72867249271744,1,1
2024-01-06,19,22.74106400665004,100.1708229426434,55.51620947630923,93.81213632585204,2,1
2024-01-06,20,23.95064826432455,100.71267252195734,56.44918444165621,81.09368465077374,0,0
2024-01-06,21,24.99874843554443,101.54109303295786,57.74509803921568,78.30705047976637,1,1
2024-01-06,22,25.02639296187684,102.57771260997067,57.912861332216174,74.84541265186427,1,1
2024-01-06,23,25.236609025727542,100.20582032897512,58.4027836355968,73.10122311261071,1,1
2024-01-07,0,27.18567189487071,103.2492581602374,60.2030521407376,61.02755404832556,2,1
2024-01-07,1,28.91970486111111,102.57074652777776,61.002170138888886,40.044270833333336,0,0
2024-01-07,2,30.86823425022183,100.33496007098492,61.642857142857146,25.75820763087844,0,0
2024-01-07,3,32.369154676258994,97.66771582733811,61.45593525179856,19.658273381294965,0,0
2024-01-07,4,32.86577181208054,96.82326621923936,61.422371364653245,20.95123042505593,0,0
2024-01-07,5,31.462210572302315,97.13805155089558,60.68851026649192,34.05329838357361,0,0
2024-01-07,6,32.14409722222222,96.17317708333331,61.05251736111112,27.573350694444443,0,0
2024-01-07,7,27.096679277007144,99.4039512400168,59.4745691467003,58.89869693148382,1,1
2024-01-07,8,26.029744449099287,100.9086719731881,59.08671973188103,58.75073313782991,1,1
2024-01-07,9,27.99324894514768,95.33206751054853,58.448523206751055,41.460337552742615,0,0
2024-01-07,10,27.47188160676533,90.10021141649048,56.59619450317125,38.627906976744185,0,0
